Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,year_received,month_received,dayofweek_received,quarter_received,is_weekend,is_holiday_season,processing_days,same_day_processing,company_complaint_count,company_size,state_complaint_count,product_category,region
1189845,Debt Collection,Credit Card,Communication Tactics,Frequent Or Repeated Calls,GA,30105,2015-01-12,2015-01-12,Sterling Jewelers Inc.,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,24,medium,1146,debt,south
1189844,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,ID,83646,2015-01-12,2015-01-12,Residential Credit Solutions,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,36,medium,115,mortgage,west
1189843,Debt Collection,Payday Loan,Taking/Threatening An Illegal Action,Threatened To Sue On Too Old Debt,MO,63089,2015-01-12,2015-01-12,Cng Financial Corporation,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,48,medium,409,debt,midwest
1189940,Mortgage,Reverse Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,FL,32779,2015-01-12,2015-01-12,Reverse Mortgage Solutions,Closed,Yes,No,2015,1,0,1,0,0,0,1,10,small,2592,mortgage,south
1193984,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,WI,53154,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1430,enterprise,351,mortgage,midwest
1189902,Mortgage,Fha Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,FL,32305,2015-01-12,2015-01-12,Selene Finance,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,41,medium,2592,mortgage,south
1189856,Bank Account Or Service,Other Bank Product/Service,Deposits And Withdrawals,Not Specified,CA,90015,2015-01-12,2015-01-16,Paypal,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,4,0,112,large,3859,banking,west
1189896,Student Loan,Non-Federal Student Loan,Dealing With My Lender Or Servicer,Not Specified,DC,20016,2015-01-12,2015-01-12,Navient,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,368,enterprise,168,loan,south
1193982,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NH,3431,2015-01-12,2015-01-15,Citibank,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1016,enterprise,111,mortgage,northeast
1189895,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,90275,2015-01-12,2015-01-15,First American Title Insurance Company,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,3,small,3859,mortgage,west
1189892,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,90275,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1430,enterprise,3859,mortgage,west
1189888,Bank Account Or Service,Checking Account,"Making/Receiving Payments, Sending Money",Not Specified,PA,19141,2015-01-12,2015-01-15,Rbs Citizens,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,3,0,107,large,1055,banking,northeast
1189880,Debt Collection,"Other (Phone, Health Club, Etc.)",Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,PA,19530,2015-01-12,2015-01-15,"Bayview Loan Servicing, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,90,large,1055,debt,northeast
1189936,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,TN,37849,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,473,credit,south
1189933,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,GA,31088,2015-01-12,2015-01-12,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1525,enterprise,1146,credit,south
1189907,Credit Card,Not Specified,Balance Transfer,Not Specified,FL,34714,2015-01-12,2015-01-12,Discover,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,368,enterprise,2592,credit,south
1193983,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,PA,18334,2015-01-12,2015-01-15,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1518,enterprise,1055,mortgage,northeast
1189926,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,ID,83705,2015-01-12,2015-01-15,Washington Federal,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,7,small,115,banking,west
1189951,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,CT,6001,2015-01-12,2015-01-12,Arbor Residential Mortgage Llc,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,19,medium,287,mortgage,northeast
1194094,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,91711,2015-01-12,2015-01-15,Jpmorgan Chase,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1272,enterprise,3859,mortgage,west
1194037,Debt Collection,Credit Card,Improper Contact Or Sharing Of Info,Contacted Employer After Asked Not To,KS,67226,2015-01-12,2015-01-20,"Premium Asset Services, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,8,0,41,medium,176,debt,midwest
1194009,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,MI,48093,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1430,enterprise,694,mortgage,midwest
1193999,Credit Card,Not Specified,Credit Determination,Not Specified,IL,60707,2015-01-12,2015-01-15,U.S. Bancorp,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,429,enterprise,1003,credit,midwest
1194012,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Reinserted Previously Deleted Info,PA,18017,2015-01-12,2015-01-16,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,4,0,1940,enterprise,1055,credit,northeast
1193995,Debt Collection,Medical,Taking/Threatening An Illegal Action,Threatened Arrest/Jail If Do Not Pay,CO,81403,2015-01-12,2015-01-15,"Healthcare Management, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,2,small,483,debt,west
1194006,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,UT,84084,2015-01-12,2015-01-15,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,176,credit,west
1194001,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,IL,60538,2015-01-12,2015-01-13,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1525,enterprise,1003,credit,midwest
1194005,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,PA,17402,2015-01-12,2015-01-15,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1525,enterprise,1055,credit,northeast
1194004,Credit Card,Not Specified,Closing/Cancelling Account,Not Specified,ID,83703,2015-01-12,2015-01-15,First Data Corporation,Closed with non-monetary relief,Yes,Yes,2015,1,0,1,0,0,3,0,38,medium,115,credit,west
1194025,Other Financial Service,Debt Settlement,Excessive Fees,Not Specified,MA,2126,2015-01-12,2015-01-15,Global Client Solutions,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,3,small,512,other,northeast
1194036,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,NM,87701,2015-01-12,2015-01-15,"Machol & Johannes, Llc",Closed with explanation,No,No,2015,1,0,1,0,0,3,0,7,small,155,debt,west
1194024,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,CA,92620,2015-01-12,2015-01-13,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,2049,enterprise,3859,credit,west
1194017,Credit Card,Not Specified,Billing Statement,Not Specified,GA,30281,2015-01-12,2015-01-15,Ge Capital Retail,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,481,enterprise,1146,credit,south
1194014,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,OH,45434,2015-01-12,2015-01-13,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,2049,enterprise,939,credit,midwest
1194021,Debt Collection,"Other (Phone, Health Club, Etc.)",Disclosure Verification Of Debt,Right To Dispute Notice Not Received,NJ,7502,2015-01-12,2015-01-15,"Convergent Resources, Inc.",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,113,large,1113,debt,northeast
1194020,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,NJ,8085,2015-01-12,2015-01-13,"Eos Holdings, Inc.",Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,1,0,83,large,1113,debt,northeast
1194035,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,NJ,7712,2015-01-12,2015-01-15,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1525,enterprise,1113,credit,northeast
1194030,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,NJ,8817,2015-01-12,2015-01-13,Equifax,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,1,0,2049,enterprise,1113,credit,northeast
1194029,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,NJ,8817,2015-01-12,2015-01-13,Transunion,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,1,0,1525,enterprise,1113,credit,northeast
1194034,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,NJ,7712,2015-01-12,2015-01-15,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,1113,credit,northeast
1194032,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,NJ,7712,2015-01-12,2015-01-13,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1525,enterprise,1113,credit,northeast
1194031,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,NJ,7712,2015-01-12,2015-01-13,Equifax,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,1,0,2049,enterprise,1113,credit,northeast
1189967,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,GA,30084,2015-01-12,2015-01-14,Penn Credit Corporation,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,23,medium,1146,debt,south
1194042,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,TX,77015,2015-01-12,2015-01-15,Receivables Performance Management Llc,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,52,large,2380,debt,south
1190180,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,VA,22405,2015-01-12,2015-01-12,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,1940,enterprise,869,credit,south
1189953,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,NY,11230,2015-01-12,2015-01-12,Jpmorgan Chase,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1272,enterprise,1846,banking,northeast
1190046,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Servicing, Payments, Escrow Account",Not Specified,VA,22401,2015-01-12,2015-01-12,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1518,enterprise,869,mortgage,south
1190002,Bank Account Or Service,Cashing A Check Without An Account,"Account Opening, Closing, Or Management",Not Specified,MI,48911,2015-01-12,2015-01-14,Jpmorgan Chase,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,1272,enterprise,694,banking,midwest
1189997,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,PA,18201,2015-01-12,2015-01-21,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,9,0,1525,enterprise,1055,credit,northeast
1194048,Money Transfers,International Money Transfer,Fraud Or Scam,Not Specified,CA,92037,2015-01-12,2015-01-13,Western Union,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,66,large,3859,other,west
1190238,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,GA,30253,2015-01-12,2015-01-14,Usaa Savings,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,101,large,1146,banking,south
1189964,Consumer Loan,Vehicle Lease,Problems When You Are Unable To Pay,Not Specified,CA,92606,2015-01-12,2015-01-12,Hyundai Capital America,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,19,medium,3859,loan,west
1194051,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,MD,70605,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,791,credit,south
1194050,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,OH,45324,2015-01-12,2015-01-13,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1525,enterprise,939,credit,midwest
1194055,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,CA,92027,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,3859,credit,west
1194054,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,UT,84041,2015-01-12,2015-01-15,"Halsted Financial Services, Llc.",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,18,medium,176,debt,west
1189989,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,FL,34609,2015-01-12,2015-01-12,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1525,enterprise,2592,credit,south
1189968,Debt Collection,Not Specified,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,FL,33325,2015-01-12,2015-01-21,The Law Offices Of Mitchell D. Bluhm & Associates,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,9,0,2,small,2592,debt,south
1189969,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Reinserted Previously Deleted Info,PA,17110,2015-01-12,2015-01-15,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,2049,enterprise,1055,credit,northeast
1189985,Consumer Loan,Vehicle Loan,Problems When You Are Unable To Pay,Not Specified,NJ,8527,2015-01-12,2015-01-12,"American Credit Acceptance, Llc",Untimely response,No,No,2015,1,0,1,0,0,0,1,8,small,1113,loan,northeast
1190042,Money Transfers,International Money Transfer,Fraud Or Scam,Not Specified,FL,32615,2015-01-12,2015-01-15,Western Union,Closed with explanation,No,No,2015,1,0,1,0,0,3,0,66,large,2592,other,south
1190041,Debt Collection,Payday Loan,Cont'D Attempts Collect Debt Not Owed,Debt Resulted From Identity Theft,OH,44077,2015-01-12,2015-01-12,Checksmart Financial Company,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,15,medium,939,debt,midwest
1190038,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,MO,64081,2015-01-12,2015-01-16,Ocwen,Closed with explanation,Yes,No,2015,1,0,1,0,0,4,0,934,enterprise,409,mortgage,midwest
1190023,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Modification,Collection,Foreclosure",Not Specified,IL,60610,2015-01-12,2015-01-12,Nationstar Mortgage,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,749,enterprise,1003,mortgage,midwest
1190020,Credit Card,Not Specified,Billing Disputes,Not Specified,SC,29414,2015-01-12,2015-01-15,Ge Capital Retail,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,481,enterprise,441,credit,south
1190018,Student Loan,Non-Federal Student Loan,Dealing With My Lender Or Servicer,Not Specified,MN,55379,2015-01-12,2015-02-19,"Student Zoom, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,38,0,1,small,311,loan,midwest
1190014,Mortgage,Home Equity Loan Or Line Of Credit,"Loan Modification,Collection,Foreclosure",Not Specified,TX,78232,2015-01-12,2015-01-15,Ocwen,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,934,enterprise,2380,mortgage,south
1190035,Money Transfers,International Money Transfer,Wrong Amount Charged Or Received,Not Specified,NE,68134,2015-01-12,2015-01-12,U.S. Bancorp,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,0,1,429,enterprise,108,other,midwest
1190144,Bank Account Or Service,(Cd) Certificate Of Deposit,"Account Opening, Closing, Or Management",Not Specified,CA,93004,2015-01-12,2015-01-14,Union Bank,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,18,medium,3859,banking,west
1190100,Consumer Loan,Vehicle Loan,Taking Out The Loan Or Lease,Not Specified,VA,20124,2015-01-12,2015-01-12,Usaa Savings,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,101,large,869,loan,south
1191933,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NY,11727,2015-01-12,2015-01-13,Jpmorgan Chase,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1272,enterprise,1846,mortgage,northeast
1190064,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,AK,99567,2015-01-12,2015-01-15,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,1272,enterprise,25,debt,west
1190179,Bank Account Or Service,Checking Account,Problems Caused By My Funds Being Low,Not Specified,WA,98023,2015-01-12,2015-01-14,Navy Fcu,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,62,large,509,banking,west
1190063,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,MA,39175,2015-01-12,2015-01-16,Citibank,Closed with explanation,Yes,No,2015,1,0,1,0,0,4,0,1016,enterprise,512,mortgage,northeast
1190049,Bank Account Or Service,Other Bank Product/Service,"Account Opening, Closing, Or Management",Not Specified,DC,20090,2015-01-12,2015-01-12,M&T Bank,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,93,large,168,banking,south
1190053,Credit Card,Not Specified,Billing Disputes,Not Specified,Unknown,30344,2015-01-12,2015-01-13,Td Bank,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,1,0,217,enterprise,421,credit,unknown
1190050,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,KS,67047,2015-01-12,2015-01-12,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1525,enterprise,176,credit,midwest
1190067,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,FL,34695,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1430,enterprise,2592,mortgage,south
1190098,Debt Collection,Credit Card,Communication Tactics,Frequent Or Repeated Calls,OR,97502,2015-01-12,2015-01-12,Capital One,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,567,enterprise,337,debt,west
1190072,Student Loan,Non-Federal Student Loan,Dealing With My Lender Or Servicer,Not Specified,CA,94708,2015-01-12,2015-01-12,Navient,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,368,enterprise,3859,loan,west
1190077,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,MA,1830,2015-01-12,2015-01-12,Capital One,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,567,enterprise,512,banking,northeast
1190073,Debt Collection,"Other (Phone, Health Club, Etc.)",Disclosure Verification Of Debt,Right To Dispute Notice Not Received,GA,31407,2015-01-12,2015-01-12,"Credit Protection Association, L.P.",Closed with non-monetary relief,No,No,2015,1,0,1,0,0,0,1,50,medium,1146,debt,south
1190096,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,VA,22066,2015-01-12,2015-01-16,"Sirva, Inc.",Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,4,0,1,small,869,debt,south
1190088,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Servicing, Payments, Escrow Account",Not Specified,DC,20020,2015-01-12,2015-01-12,Statebridge Company,Closed with explanation,No,No,2015,1,0,1,0,0,0,1,9,small,168,mortgage,south
